train,stations
0,"[Tilburg, Tilburg, s-Hertogenbosch, Oss, s-Hertogenbosch, Eindhoven, Tilburg, Breda, Etten-Leur, Roosendaal]"
1,"[Delft, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Roosendaal, Etten-Leur, Roosendaal, Dordrecht, Breda, Etten-Leur, Dordrecht]"
2,"[Groningen, Groningen, Assen, Zwolle, Almelo, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Hengelo]"
3,"[Den Haag Centraal, Den Haag Laan v NOI, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Alphen a/d Rijn, Gouda, Gouda]"
4,"[Amsterdam Sloterdijk, Zaandam, Hoorn, Zaandam, Castricum, Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Centraal]"
5,"[Rotterdam Centraal, Gouda, Rotterdam Alexander, Gouda, Utrecht Centraal, Hilversum, Almere Centrum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel]"
6,"[Apeldoorn, Zutphen]"
7,"[Rotterdam Alexander, Schiedam Centrum, Rotterdam Centraal, Delft, Schiedam Centrum, Delft, Den Haag Centraal, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout]"
8,"[Maastricht, Sittard, Roermond, Sittard, Roermond, Weert, Roermond, Sittard]"
9,"[Dordrecht, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Delft, Rotterdam Centraal]"
10,"[Rotterdam Blaak, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag HS, Leiden Centraal, Den Haag Centraal, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Amsterdam Sloterdijk]"
11,"[Assen, Groningen, Leeuwarden, Groningen, Leeuwarden, Leeuwarden]"
12,"[Amsterdam Sloterdijk, Zaandam, Amsterdam Zuid, Amsterdam Sloterdijk, Castricum, Zaandam, Hoorn, Zaandam, Beverwijk, Castricum, Beverwijk]"
13,"[Zutphen, Dieren, Arnhem Centraal, Nijmegen, Oss, Nijmegen, s-Hertogenbosch, Utrecht Centraal, Hilversum, Amersfoort]"
14,"[Zutphen, Deventer, Apeldoorn, Deventer, Zutphen, Deventer, Apeldoorn, Deventer, Zutphen, Dieren, Zutphen, Zutphen, Apeldoorn, Deventer, Apeldoorn, Apeldoorn]"
15,"[Weert, Helmond, Eindhoven, Eindhoven, Weert, Eindhoven, Eindhoven, Helmond]"
score,3568.4494382022467
connections missing,[['Alkmaar': 'Hoorn']: ['Alkmaar': 'Den Helder']: ['Almere Centrum': 'Lelystad Centrum']: ['Amsterdam Zuid': 'Schiphol Airport']: ['Arnhem Centraal': 'Ede-Wageningen']: ['Castricum': 'Alkmaar']: ['Delft': 'Den Haag Laan v NOI']: ['Den Haag Centraal': 'Gouda']: ['Den Haag HS': 'Gouda']: ['Den Haag Laan v NOI': 'Gouda']: ['Deventer': 'Almelo']: ['Haarlem': 'Beverwijk']: ['Heerenveen': 'Steenwijk']: ['Helmond': 'Venlo']: ['Leiden Centraal': 'Schiphol Airport']: ['Roosendaal': 'Vlissingen']: ['Sittard': 'Heerlen']: ['Steenwijk': 'Zwolle']: ['Utrecht Centraal': 'Amsterdam Centraal']: ['Utrecht Centraal': 'Amsterdam Amstel']: ['Utrecht Centraal': 'Ede-Wageningen']]
