train,stations
0,"[Amersfoort, Amersfoort, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Beverwijk, Zaandam, Castricum, Alkmaar, Den Helder]"
1,"[Amsterdam Centraal, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Utrecht Centraal, Amersfoort, Amersfoort]"
2,"[Heemstede-Aerdenhout, Heemstede-Aerdenhout, Haarlem, Beverwijk, Haarlem, Amsterdam Sloterdijk, Haarlem, Beverwijk, Castricum, Beverwijk, Zaandam, Castricum]"
3,"[Delft, Schiedam Centrum, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Roosendaal, Etten-Leur, Breda, Breda, Tilburg]"
4,"[Dieren, Dieren, Zutphen, Deventer, Zwolle, Zwolle]"
5,"[Almere Centrum, Almere Centrum, Hilversum, Amsterdam Amstel, Almere Centrum, Hilversum, Utrecht Centraal, Amsterdam Amstel, Amersfoort]"
6,"[Breda, Breda, Etten-Leur, Etten-Leur, Roosendaal, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Eindhoven, Tilburg, Breda, Etten-Leur, Breda]"
7,"[Den Haag Centraal, Delft, Gouda, Den Haag Laan v NOI, Den Haag Laan v NOI, Leiden Centraal, Den Haag HS, Schiphol Airport]"
8,"[Utrecht Centraal, Leiden Centraal, Alphen a/d Rijn, Gouda, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Centraal, Rotterdam Alexander, Schiedam Centrum]"
9,"[Delft, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag HS, Delft, Schiedam Centrum, Den Haag Centraal, Delft]"
10,"[Leeuwarden, Leeuwarden, Heerenveen, Zwolle, Assen, Groningen, Groningen]"
11,"[Zwolle, Almelo, Deventer, Apeldoorn, Zutphen]"
12,"[Dieren, Dieren, Zutphen, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren, Zutphen, Deventer, Deventer]"
13,"[Roermond, Roermond, Sittard, Maastricht, Roermond, Sittard, Heerlen, Sittard, Roermond, Sittard, Heerlen, Sittard]"
14,"[Dordrecht, Breda, Eindhoven, Tilburg, Weert, Eindhoven, Weert, Roermond, Eindhoven, Tilburg]"
15,"[Zaandam, Alkmaar, Hoorn, Zaandam]"
16,"[Oss, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Tilburg, Breda, Tilburg, Etten-Leur]"
17,"[Groningen, Groningen, Leeuwarden, Heerenveen, Steenwijk, Zwolle, Almelo, Amersfoort, Apeldoorn, Amersfoort, Zutphen]"
score,4401.123595505618
connections missing,[['Almere Centrum': 'Lelystad Centrum']: ['Amsterdam Centraal': 'Almere Centrum']: ['Den Haag HS': 'Gouda']: ['Helmond': 'Venlo']: ['Hengelo': 'Enschede']: ['Roosendaal': 'Vlissingen']: ['Utrecht Centraal': 'Ede-Wageningen']: ['Utrecht Centraal': 'Alphen a/d Rijn']]
