iteration,score
15,3192.8620689655163
43,3370.7471264367814
138,3545.6321839080465
1221,3547.574712643678
1801,3581.51724137931
2021,3604.4597701149432
2064,3682.402298850575
2160,3708.402298850575
2332,3747.3448275862065
2952,3771.3448275862065
3274,3804.3448275862065
3308,3819.3448275862065
4621,3862.287356321838
4887,3865.287356321838
5225,3884.287356321838
5251,3888.287356321838
5407,3901.287356321838
5766,3903.287356321838
11903,3909.287356321838
12444,3913.287356321838
13877,3918.287356321838
13930,3995.2298850574716
14352,3995.2298850574716
14360,3997.2298850574716
14449,4025.2298850574716
14932,4025.2298850574716
16212,4025.2298850574716
17611,4027.2298850574716
18503,4027.2298850574716
18842,4078.2298850574716
18857,4090.2298850574716
18864,4143.172413793103
18865,4156.172413793103
18866,4279.114942528737
19364,4279.114942528737
20450,4280.114942528737
20918,4280.114942528737
21736,4280.114942528737
21837,4280.114942528737
22278,4280.114942528737
23073,4280.114942528737
23110,4280.114942528737
23161,4280.114942528737
23248,4280.114942528737
24051,4280.114942528737
24067,4280.114942528737
24449,4280.114942528737
24491,4280.114942528737
24671,4280.114942528737
24806,4280.114942528737
25039,4280.114942528737
25473,4280.114942528737
25757,4280.114942528737
25798,4280.114942528737
25846,4280.114942528737
25864,4280.114942528737
26468,4280.114942528737
26617,4280.114942528737
26717,4280.114942528737
26843,4280.114942528737
26949,4280.114942528737
27161,4280.114942528737
27508,4280.114942528737
27814,4280.114942528737
27818,4280.114942528737
27829,4280.114942528737
27951,4280.114942528737
27987,4280.114942528737
28022,4280.114942528737
28361,4280.114942528737
28392,4280.114942528737
28598,4280.114942528737
28610,4280.114942528737
28839,4280.114942528737
28994,4280.114942528737
29358,4280.114942528737
29396,4280.114942528737
