train,stations
0,"[Leeuwarden, Heerenveen]"
1,"[Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal]"
2,"[Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem]"
3,"[Alkmaar, Castricum, Alkmaar, Hoorn, Alkmaar, Castricum]"
4,"[Breda, Tilburg, s-Hertogenbosch, Oss, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Dieren, Zutphen, Deventer]"
5,"[Etten-Leur, Breda, Etten-Leur, Breda, Etten-Leur, Breda, Etten-Leur, Roosendaal, Dordrecht, Roosendaal]"
6,"[Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Haarlem]"
7,"[Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Eindhoven, Helmond, Eindhoven, Helmond, Eindhoven]"
8,"[]"
9,"[Assen, Groningen, Leeuwarden, Heerenveen]"
10,"[Hoorn, Zaandam]"
11,"[]"
12,"[Gouda, Utrecht Centraal, Amsterdam Centraal, Utrecht Centraal]"
13,"[Dordrecht, Breda, Tilburg, Breda, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak]"
14,"[Apeldoorn, Deventer, Almelo, Deventer, Zwolle, Steenwijk, Heerenveen, Steenwijk]"
15,"[Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Gouda, Utrecht Centraal, Hilversum, Almere Centrum]"
16,"[Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Arnhem Centraal]"
17,"[Utrecht Centraal, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal, Utrecht Centraal, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam]"
18,"[Den Haag Centraal]"
19,"[Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Den Haag Centraal, Leiden Centraal, Schiphol Airport, Leiden Centraal, Den Haag HS, Delft, Den Haag Centraal]"
score,3681.483146067416
connections missing,[['Almelo': 'Hengelo']: ['Amsterdam Amstel': 'Hilversum']: ['Haarlem': 'Beverwijk']: ['Helmond': 'Venlo']: ['Hengelo': 'Enschede']: ['Zwolle': 'Amersfoort']: ['Zwolle': 'Almelo']]
