iteration,score
0,3183.8876404494376
1,3308.9662921348317
2,3328.044943820225
7,3408.7640449438204
9,3598.123595505618
55,3615.123595505618
64,3671.483146067416
853,3681.483146067416
1416,3684.483146067416
1596,3769.8426966292136
3284,3775.8426966292136
3562,3787.8426966292136
3580,3793.8426966292136
3612,3802.8426966292136
4044,3874.2022471910113
4051,3884.2022471910113
4288,3887.2022471910113
4610,3888.2022471910113
4659,3888.2022471910113
4701,3896.2022471910113
4705,3901.2022471910113
4790,3906.2022471910113
5267,3911.2022471910113
10241,3911.2022471910113
11720,3911.2022471910113
12524,3911.2022471910113
14413,3911.2022471910113
15348,3911.2022471910113
15802,3911.2022471910113
18007,3911.2022471910113
18440,3911.2022471910113
19614,3911.2022471910113
20124,3911.2022471910113
20173,3911.2022471910113
21370,3911.2022471910113
21895,3911.2022471910113
23586,3911.2022471910113
25536,3911.2022471910113
27956,3911.2022471910113
28085,3911.2022471910113
29713,3911.2022471910113
