iteration,score
0,3419.8539325842703
1,3713.9325842696626
13,3864.3707865168544
17,4197.168539325843
76,4310.168539325843
154,4310.52808988764
157,4432.52808988764
158,4460.887640449438
217,4503.247191011236
224,4609.247191011236
231,4726.606741573034
562,4791.966292134832
2431,4792.3258426966295
2474,4818.3258426966295
3176,4908.685393258427
4255,4999.044943820225
4455,5071.404494382023
5274,5075.404494382023
8419,5102.404494382023
8454,5207.404494382023
8661,5208.404494382023
8703,5216.76404494382
8907,5228.76404494382
35210,5245.76404494382
36995,5272.123595505618
57875,5282.123595505618
57881,5327.123595505618
57888,5329.123595505618
57916,5439.483146067416
57931,5443.483146067416
57942,5489.483146067416
58017,5552.842696629214
58034,5557.842696629214
58121,5574.842696629214
58377,5626.202247191011
59521,5628.202247191011
63510,5647.202247191011
66910,5662.202247191011
75046,5663.202247191011
85189,5668.202247191011
308494,5677.202247191011
311094,5700.561797752809
311142,5702.202247191011
311198,5723.561797752809
313926,5811.921348314607
314086,5844.921348314607
315251,5865.921348314607
322086,5869.921348314607
335377,5869.921348314607
336517,5869.921348314607
340300,5869.921348314607
341562,5869.921348314607
343515,5869.921348314607
359316,5869.921348314607
376978,5877.921348314607
401126,5878.921348314607
