iteration,score
3,4148.0
11,4234.0
12,4430.0
50,4439.0
55,4470.0
61,4599.0
68,4603.0
115,4631.0
116,4747.0
212,4764.0
249,4790.0
300,4838.0
374,4841.0
450,4925.0
710,4934.0
722,4979.0
3297,4979.0
4516,4979.0
5362,4979.0
5433,4979.0
6089,4979.0
6816,4979.0
8249,4979.0
9687,4979.0
12594,4979.0
12830,4979.0
13273,4979.0
14011,4979.0
14529,4979.0
15600,4979.0
16092,4979.0
16197,4979.0
16541,4988.0
17298,4988.0
17648,4989.0
17738,5003.0
18452,5003.0
18751,5003.0
21987,5003.0
22756,5003.0
25909,5003.0
26379,5003.0
26649,5003.0
27477,5003.0
28409,5003.0
