train,stations
0,"[Den Haag HS, Gouda, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander]"
1,"[Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Leiden Centraal, Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Centraal]"
2,"[Etten-Leur, Roosendaal, Dordrecht, Roosendaal, Dordrecht, Roosendaal]"
3,"[Breda, Etten-Leur, Breda, Tilburg, Eindhoven, Tilburg]"
4,"[Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout]"
5,"[Maastricht, Sittard, Roermond, Weert, Roermond, Weert, Eindhoven, Weert, Eindhoven, Helmond]"
6,"[Den Haag HS, Delft, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda, Etten-Leur, Roosendaal]"
7,"[Gouda, Den Haag HS, Gouda, Alphen a/d Rijn, Leiden Centraal, Den Haag HS, Gouda, Den Haag HS, Delft]"
8,"[Assen, Groningen, Leeuwarden, Heerenveen, Steenwijk, Zwolle, Almelo]"
9,"[Dieren, Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Nijmegen, Arnhem Centraal, Ede-Wageningen]"
10,"[Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum, Hilversum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk]"
11,"[Almelo, Deventer]"
12,"[Beverwijk, Castricum, Alkmaar, Den Helder, Alkmaar, Castricum, Zaandam, Beverwijk]"
13,"[Almelo, Deventer, Zutphen, Dieren, Zutphen]"
14,"[Tilburg, s-Hertogenbosch, Eindhoven, Helmond, Eindhoven, s-Hertogenbosch, Eindhoven, Weert, Eindhoven, Helmond, Eindhoven]"
15,"[Almere Centrum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Hilversum, Amsterdam Amstel]"
16,"[Den Haag Laan v NOI, Leiden Centraal, Alphen a/d Rijn, Gouda, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Gouda]"
score,4664.0
connections missing,[['Alkmaar': 'Hoorn']: ['Assen': 'Zwolle']: ['Dordrecht': 'Rotterdam Blaak']: ['Sittard': 'Heerlen']: ['Zaandam': 'Hoorn']: ['s-Hertogenbosch': 'Oss']]
