iteration,score
1,3962.4367816091954
3,4089.379310344828
23,4422.091954022989
42,4458.091954022989
89,4557.034482758621
116,4681.977011494253
164,4689.977011494253
184,4746.919540229885
204,4813.747126436781
205,4855.747126436781
206,4860.689655172413
213,4948.689655172413
224,4962.689655172413
225,4978.6321839080465
274,5071.574712643678
275,5127.51724137931
463,5192.402298850575
476,5230.3448275862065
866,5310.287356321838
1136,5326.287356321838
2455,5369.287356321838
10715,5382.287356321838
13626,5386.287356321838
28954,5388.287356321838
28955,5412.287356321838
