train,stations
3,"[Den Haag Laan v NOI, Delft, Den Haag Laan v NOI, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Delft]"
5,"[Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag HS, Delft, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Breda, Etten-Leur, Breda, Tilburg, Eindhoven, Helmond]"
6,"[Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Centraal, Leiden Centraal]"
8,"[s-Hertogenbosch, Oss, s-Hertogenbosch, Eindhoven, Weert, Roermond, Sittard, Roermond, Sittard, Heerlen, Sittard]"
9,"[Utrecht Centraal, Gouda, Den Haag HS, Delft, Schiedam Centrum]"
10,"[Hoorn, Alkmaar, Castricum, Zaandam, Castricum, Beverwijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal]"
12,"[Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Deventer, Zwolle, Steenwijk, Heerenveen, Leeuwarden, Groningen]"
13,"[Apeldoorn, Zutphen, Deventer, Apeldoorn, Amersfoort, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Arnhem Centraal, Nijmegen]"
16,"[Gouda, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Hilversum]"
17,"[Alkmaar, Hoorn, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Den Haag Laan v NOI, Gouda, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander]"
18,"[Amersfoort, Zwolle, Assen, Groningen, Assen, Groningen]"
score,5580.3258426966295
connections missing,[['Alkmaar': 'Den Helder']: ['Den Haag Centraal': 'Gouda']: ['Helmond': 'Venlo']: ['Hilversum': 'Almere Centrum']: ['Roosendaal': 'Vlissingen']: ['Utrecht Centraal': 'Amsterdam Centraal']: ['Utrecht Centraal': 'Hilversum']: ['Utrecht Centraal': 'Schiphol Airport']: ['Utrecht Centraal': 's-Hertogenbosch']: ['Zaandam': 'Beverwijk']: ['Zutphen': 'Dieren']: ['Zwolle': 'Almelo']: ['s-Hertogenbosch': 'Tilburg']]
