iteration,score
0,6181.0
1,6039.2808988764045
2,6066.0
3,6325.640449438202
4,6273.0
5,6203.921348314607
6,6437.640449438202
7,6300.921348314607
8,6145.640449438202
9,6328.0
10,6223.640449438202
11,6060.640449438202
12,6190.640449438202
13,6077.2808988764045
14,6110.2808988764045
15,6091.640449438202
16,6189.640449438202
17,5886.640449438202
18,6441.0
19,6083.640449438202
20,6231.2808988764045
21,6271.0
22,6130.640449438202
23,5942.640449438202
24,5974.2808988764045
25,6239.640449438202
26,5928.640449438202
27,6127.640449438202
28,6078.640449438202
29,6179.2808988764045
30,6161.921348314607
31,5985.921348314607
32,6066.0
33,6221.921348314607
34,6126.0
35,6115.640449438202
36,6249.640449438202
37,6170.2808988764045
38,6110.0
39,6334.640449438202
40,5971.640449438202
41,6282.640449438202
42,6234.640449438202
43,6176.0
44,6161.0
45,6104.640449438202
46,6168.640449438202
47,6238.2808988764045
48,6256.2808988764045
49,6105.2808988764045
0,6182.0
1,5976.640449438202
2,6218.0
3,6191.640449438202
4,6105.921348314607
5,6193.640449438202
6,6129.640449438202
7,6209.921348314607
8,6421.640449438202
9,6325.561797752809
10,6184.0
11,6003.640449438202
12,6291.921348314607
13,6306.0
14,6199.640449438202
15,6100.640449438202
16,6062.640449438202
17,6270.640449438202
18,6179.2808988764045
19,6097.2808988764045
20,6076.2808988764045
21,6308.0
22,6120.640449438202
23,6029.2808988764045
24,6147.0
25,6147.0
26,6135.2808988764045
27,5993.921348314607
28,6130.561797752809
29,6223.640449438202
30,6224.0
31,6296.640449438202
32,6333.0
33,6427.2808988764045
34,6067.640449438202
35,6077.2808988764045
36,6082.640449438202
37,6167.640449438202
38,6144.2808988764045
39,6054.640449438202
40,6041.2808988764045
41,6061.0
42,6096.0
43,6130.0
44,6232.0
45,6083.561797752809
46,6388.640449438202
47,6304.561797752809
48,6237.921348314607
49,6186.0
average,6115.9869
