iteration,score
1,3544.4367816091954
2,3596.264367816092
4,3871.091954022989
5,4010.0344827586214
28,4012.977011494253
31,4035.977011494253
33,4365.80459770115
39,4506.6321839080465
41,4520.6321839080465
51,4582.6321839080465
176,4582.6321839080465
339,4618.6321839080465
362,4675.574712643678
392,4698.574712643678
393,4742.574712643678
474,4748.51724137931
478,4946.459770114943
503,4952.459770114943
607,4963.402298850575
657,5039.3448275862065
787,5054.3448275862065
791,5054.402298850575
1067,5081.3448275862065
1311,5125.3448275862065
1678,5137.3448275862065
1804,5210.287356321838
2009,5240.287356321838
4186,5245.229885057472
4254,5251.229885057472
4278,5286.172413793103
6027,5291.172413793103
6206,5332.172413793103
6662,5336.172413793103
6803,5336.172413793103
6919,5345.172413793103
8482,5357.172413793103
11913,5357.172413793103
13022,5357.172413793103
23052,5372.172413793103
