train,stations
0,"[Steenwijk, Heerenveen, Leeuwarden, Heerenveen, Steenwijk, Heerenveen, Leeuwarden, Heerenveen]"
1,"[Lelystad Centrum, Almere Centrum, Hilversum, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag Laan v NOI, Delft, Schiedam Centrum, Delft]"
2,"[Haarlem, Beverwijk, Castricum, Zaandam, Beverwijk, Zaandam, Hoorn, Zaandam, Amsterdam Sloterdijk]"
3,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Leiden Centraal, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Centraal]"
4,"[Alphen a/d Rijn, Gouda, Den Haag Laan v NOI, Delft, Den Haag Centraal, Gouda, Den Haag HS, Gouda, Rotterdam Alexander]"
5,"[Amersfoort, Apeldoorn, Deventer, Zwolle, Steenwijk, Heerenveen]"
6,"[Deventer, Zwolle, Assen]"
7,"[Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Eindhoven]"
8,"[Sittard, Roermond, Sittard, Roermond, Weert, Eindhoven, s-Hertogenbosch, Tilburg, Breda]"
9,"[Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Haarlem, Beverwijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag HS, Delft, Den Haag HS, Leiden Centraal, Den Haag Centraal]"
10,"[Delft, Schiedam Centrum, Delft, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Dordrecht, Roosendaal, Etten-Leur]"
score,4822.0
connections missing,[['Alkmaar': 'Hoorn']: ['Alkmaar': 'Den Helder']: ['Almelo': 'Hengelo']: ['Amsterdam Amstel': 'Almere Centrum']: ['Amsterdam Centraal': 'Almere Centrum']: ['Amsterdam Zuid': 'Amsterdam Sloterdijk']: ['Castricum': 'Alkmaar']: ['Deventer': 'Almelo']: ['Deventer': 'Zutphen']: ['Eindhoven': 'Tilburg']: ['Helmond': 'Venlo']: ['Hengelo': 'Enschede']: ['Leeuwarden': 'Groningen']: ['Maastricht': 'Sittard']: ['Roosendaal': 'Vlissingen']: ['Sittard': 'Heerlen']: ['Zwolle': 'Amersfoort']: ['Zwolle': 'Almelo']]
