iteration,score
3,3122.0344827586214
22,3264.9195402298847
27,3355.8045977011498
28,3449.689655172413
32,3509.6321839080465
35,3656.574712643678
78,3657.574712643678
135,3668.51724137931
151,3681.4597701149432
881,3684.4597701149432
942,3728.4597701149432
1056,3840.402298850575
1673,3850.402298850575
3097,3853.402298850575
3159,3920.3448275862065
3161,3923.3448275862065
3215,3963.287356321838
3246,3974.287356321838
3254,3978.287356321838
3259,3981.287356321838
3293,3990.287356321838
4034,3991.287356321838
4074,3996.287356321838
4472,4006.287356321838
4709,4007.287356321838
5653,4007.287356321838
5655,4111.3448275862065
5745,4111.3448275862065
5929,4113.3448275862065
6008,4118.3448275862065
6128,4124.3448275862065
6399,4137.459770114943
7247,4198.402298850575
