iteration,score
0,3315.264367816092
7,3439.091954022989
25,3643.9195402298847
31,3700.9195402298847
34,3761.8045977011498
94,3810.7471264367814
214,3849.689655172413
222,3984.6321839080465
378,4069.574712643678
445,4083.574712643678
536,4089.574712643678
1072,4091.574712643678
2583,4097.574712643678
8049,4173.51724137931
8328,4191.51724137931
11368,4197.51724137931
12833,4225.459770114943
12926,4225.459770114943
12935,4230.459770114943
13164,4231.459770114943
13943,4231.459770114943
17212,4231.459770114943
17503,4231.459770114943
18191,4253.459770114943
