train,stations
0,"[Nijmegen, Oss, Nijmegen, Arnhem Centraal, Nijmegen]"
1,"[Delft, Den Haag HS, Gouda, Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Roosendaal, Etten-Leur, Breda, Dordrecht]"
2,"[]"
3,"[Amsterdam Centraal, Utrecht Centraal, Amsterdam Amstel, Hilversum, Utrecht Centraal, s-Hertogenbosch, Eindhoven]"
4,"[Zwolle, Steenwijk, Zwolle, Amersfoort, Apeldoorn, Deventer]"
5,"[Dordrecht, Breda, Etten-Leur]"
6,"[Helmond, Eindhoven, Helmond, Eindhoven, Weert, Eindhoven]"
7,"[Amsterdam Zuid, Amsterdam Amstel, Utrecht Centraal, Gouda, Den Haag Centraal, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Zaandam, Castricum, Alkmaar]"
8,"[Oss, s-Hertogenbosch, Eindhoven, Weert, Eindhoven, Helmond, Eindhoven, Tilburg, Eindhoven, Helmond]"
9,"[Hengelo, Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Hengelo, Almelo, Deventer, Zutphen, Dieren, Zutphen]"
10,"[]"
11,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum]"
12,"[Amersfoort, Utrecht Centraal]"
13,"[Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal]"
14,"[Apeldoorn, Deventer, Apeldoorn, Deventer]"
15,"[Sittard, Roermond, Weert, Roermond, Weert, Eindhoven, Helmond, Eindhoven, Helmond, Venlo]"
16,"[Amsterdam Amstel, Almere Centrum, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Haarlem]"
score,4083.574712643678
connections missing,[['Beverwijk': 'Castricum']: ['Den Haag Laan v NOI': 'Gouda']: ['Gouda': 'Alphen a/d Rijn']: ['Haarlem': 'Beverwijk']: ['Leeuwarden': 'Heerenveen']: ['Leiden Centraal': 'Alphen a/d Rijn']: ['Roosendaal': 'Vlissingen']: ['Utrecht Centraal': 'Alphen a/d Rijn']: ['Utrecht Centraal': 'Schiphol Airport']: ['Zaandam': 'Beverwijk']]
