train,stations
0,"[Eindhoven, Helmond, Eindhoven, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Ede-Wageningen]"
1,"[Haarlem, Beverwijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Utrecht Centraal]"
2,"[Etten-Leur, Roosendaal, Etten-Leur, Roosendaal, Etten-Leur, Roosendaal, Etten-Leur, Breda, Tilburg, Eindhoven, Tilburg, s-Hertogenbosch, Tilburg]"
3,"[Amsterdam Sloterdijk, Haarlem, Beverwijk, Castricum, Beverwijk, Haarlem, Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal]"
4,"[Almelo, Hengelo, Enschede, Hengelo]"
5,"[Venlo, Helmond, Eindhoven, Helmond, Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard]"
6,"[Hoorn, Alkmaar, Hoorn, Zaandam, Beverwijk, Castricum, Alkmaar, Castricum, Beverwijk, Castricum, Beverwijk]"
7,"[Rotterdam Alexander, Gouda, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Centraal, Delft, Den Haag HS]"
8,"[Groningen]"
9,"[Amsterdam Sloterdijk, Zaandam, Castricum, Zaandam, Castricum, Beverwijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Schiphol Airport]"
10,"[Den Haag Laan v NOI, Leiden Centraal, Den Haag HS, Delft, Den Haag Laan v NOI, Leiden Centraal, Schiphol Airport, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Almere Centrum, Lelystad Centrum]"
11,"[Steenwijk, Zwolle, Steenwijk, Heerenveen, Steenwijk, Zwolle, Amersfoort, Utrecht Centraal, Hilversum]"
12,"[Breda, Etten-Leur, Breda, Etten-Leur, Roosendaal, Dordrecht, Breda, Tilburg, Eindhoven]"
13,"[Gouda, Den Haag Centraal, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Delft, Den Haag Laan v NOI, Gouda, Den Haag HS, Delft]"
14,"[Leiden Centraal, Den Haag HS, Gouda, Utrecht Centraal, Schiphol Airport, Utrecht Centraal, Ede-Wageningen, Utrecht Centraal]"
15,"[Amsterdam Amstel, Utrecht Centraal, Gouda, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk]"
score,4256.3258426966295
connections missing,[['Alkmaar': 'Den Helder']: ['Amsterdam Amstel': 'Almere Centrum']: ['Apeldoorn': 'Amersfoort']: ['Apeldoorn': 'Zutphen']: ['Deventer': 'Zutphen']: ['Hilversum': 'Almere Centrum']: ['Leeuwarden': 'Heerenveen']: ['Leiden Centraal': 'Alphen a/d Rijn']: ['Roosendaal': 'Vlissingen']: ['Sittard': 'Heerlen']: ['Utrecht Centraal': 's-Hertogenbosch']: ['Zutphen': 'Dieren']: ['Zwolle': 'Deventer']]
