train,stations
0,"[Eindhoven, Helmond, Eindhoven, Helmond, Eindhoven, Weert, Eindhoven, Helmond, Venlo]"
1,"[Heerenveen, Leeuwarden, Groningen, Assen, Zwolle, Steenwijk]"
2,"[Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Amersfoort, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag Laan v NOI]"
3,"[Nijmegen, Arnhem Centraal, Nijmegen, Arnhem Centraal]"
4,"[Den Haag Centraal, Gouda, Utrecht Centraal, s-Hertogenbosch, Tilburg, Breda]"
5,"[Sittard]"
6,"[Helmond, Eindhoven, Helmond, Eindhoven, Tilburg, Breda]"
7,"[Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Oss, s-Hertogenbosch]"
8,"[Hilversum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum, Hilversum, Utrecht Centraal]"
9,"[Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag HS, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander]"
10,"[Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel, Almere Centrum, Lelystad Centrum]"
11,"[Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Zutphen]"
12,"[Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, s-Hertogenbosch, Oss]"
13,"[Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag HS, Delft, Den Haag Centraal, Leiden Centraal, Alphen a/d Rijn, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum]"
14,"[Amsterdam Sloterdijk, Zaandam, Hoorn]"
15,"[Amersfoort, Apeldoorn, Deventer, Almelo, Hengelo]"
16,"[Den Haag Laan v NOI, Delft, Den Haag Laan v NOI, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Zaandam, Castricum]"
score,4644.842696629214
connections missing,[['Den Haag Laan v NOI': 'Gouda']: ['Haarlem': 'Beverwijk']: ['Roosendaal': 'Vlissingen']: ['Roosendaal': 'Dordrecht']: ['Zwolle': 'Amersfoort']: ['Zwolle': 'Almelo']]
