iteration,score
4,3444.8390804597702
7,3466.781609195402
8,3551.7241379310344
13,3964.4942528735637
17,4027.4367816091954
25,4186.3218390804595
28,4405.206896551724
33,4484.149425287355
37,4742.034482758621
39,4822.034482758621
142,4833.977011494253
144,4934.919540229885
242,4986.862068965516
248,5050.862068965516
311,5084.862068965516
320,5182.80459770115
435,5186.747126436781
569,5296.689655172413
667,5337.689655172413
836,5446.6321839080465
934,5534.6321839080465
1278,5652.51724137931
1722,5655.459770114943
2017,5655.459770114943
5198,5700.459770114943
5200,5723.459770114943
5201,5732.459770114943
5203,5744.459770114943
5204,5766.459770114943
5205,5771.459770114943
5209,5814.402298850575
5219,5905.402298850575
5227,5925.3448275862065
5306,5958.3448275862065
5805,6092.287356321838
5971,6108.287356321838
6057,6149.287356321838
8691,6159.229885057472
9048,6224.172413793103
9482,6241.172413793103
12018,6286.172413793103
