iteration,score
2,3580.3218390804595
3,3633.264367816092
9,3718.2068965517237
12,3922.091954022989
22,3933.091954022989
23,4152.919540229885
26,4302.80459770115
27,4308.80459770115
28,4391.747126436781
31,4629.6321839080465
68,4665.6321839080465
251,4678.574712643678
253,4713.51724137931
275,4748.51724137931
324,4765.51724137931
342,4797.51724137931
381,4802.51724137931
888,4979.459770114943
917,5097.402298850575
4390,5110.3448275862065
5523,5110.3448275862065
5647,5173.287356321838
5651,5186.287356321838
5653,5303.229885057472
5856,5365.172413793103
