iteration,score
0,3623.1494252873554
3,3628.0344827586214
7,3669.0344827586214
9,3834.8045977011498
28,3924.8045977011498
30,3946.7471264367814
31,4031.6321839080465
33,4151.6321839080465
41,4238.574712643678
49,4253.51724137931
64,4358.459770114943
99,4404.459770114943
527,4446.459770114943
582,4459.459770114943
605,4493.402298850575
615,4612.3448275862065
892,4640.3448275862065
941,4655.3448275862065
1218,4684.229885057472
1219,4697.229885057472
1340,4738.229885057472
2541,4738.229885057472
4791,4739.172413793103
5488,4784.114942528737
5496,4804.114942528737
5503,4814.114942528737
5515,4821.114942528737
5528,4828.114942528737
5551,4901.057471264368
5634,4967.0
5752,4971.0
15561,4973.057471264368
