iteration,score
1,3143.4942528735637
6,3234.4367816091954
7,3421.379310344828
10,3457.379310344828
15,3715.2068965517237
26,3807.091954022989
31,3819.0344827586214
46,3948.9195402298847
66,3959.8620689655163
69,3976.8045977011498
71,4246.689655172413
76,4314.689655172413
77,4373.6321839080465
90,4391.6321839080465
118,4400.574712643678
131,4466.574712643678
164,4529.51724137931
204,4546.459770114943
282,4647.402298850575
383,4708.402298850575
538,4710.402298850575
547,4738.3448275862065
568,4741.3448275862065
585,4762.3448275862065
596,4769.3448275862065
641,4807.3448275862065
1087,4824.3448275862065
1212,4886.3448275862065
1473,4886.3448275862065
1764,4909.3448275862065
1779,4925.3448275862065
2111,4925.3448275862065
2610,4963.3448275862065
3188,5015.287356321838
3284,5038.287356321838
3291,5041.287356321838
3297,5134.229885057472
3305,5145.229885057472
5793,5148.172413793103
5988,5157.172413793103
6003,5157.172413793103
6027,5158.172413793103
6952,5158.172413793103
10163,5179.172413793103
