iteration,score
2,3320.6091954022986
3,3548.379310344828
4,3824.264367816092
9,4314.977011494253
51,4365.919540229885
54,4420.919540229885
60,4447.80459770115
67,4550.747126436781
71,4755.6321839080465
87,4827.574712643678
91,4855.51724137931
128,4902.51724137931
132,4904.51724137931
481,4985.459770114943
482,5003.459770114943
483,5004.459770114943
485,5054.402298850575
782,5113.402298850575
820,5164.402298850575
2615,5241.3448275862065
4370,5241.3448275862065
5137,5241.3448275862065
5336,5249.3448275862065
6198,5252.3448275862065
6267,5357.287356321838
6445,5380.229885057472
6644,5380.229885057472
6680,5460.229885057472
6925,5467.229885057472
