iteration,score
1,3653.3218390804595
3,3823.2068965517237
7,4085.091954022989
10,4186.977011494253
11,4515.80459770115
21,4612.747126436781
22,4657.747126436781
29,4686.689655172413
31,4755.689655172413
74,4780.689655172413
98,4819.6321839080465
103,4932.574712643678
132,5162.459770114943
914,5254.287356321838
924,5319.287356321838
985,5461.229885057472
2442,5473.229885057472
2508,5496.172413793103
2885,5520.172413793103
3456,5592.172413793103
8199,5639.114942528737
9441,5651.114942528737
12324,5678.057471264368
13448,5692.057471264368
14936,5702.057471264368
19328,5718.057471264368
