iteration,score
2,3354.1264367816084
5,3491.068965517241
14,3699.8965517241377
17,3976.7241379310344
51,4029.666666666666
56,4177.609195402299
57,4727.3218390804595
105,4764.264367816092
121,4785.206896551724
124,4803.206896551724
157,4942.149425287355
163,4943.149425287355
170,5032.149425287355
176,5097.091954022989
181,5163.034482758621
298,5287.919540229885
300,5438.862068965516
325,5452.862068965516
333,5467.80459770115
474,5485.80459770115
959,5697.689655172413
1238,5765.6321839080465
1399,5797.6321839080465
1456,5907.574712643678
1495,5922.574712643678
2247,5961.574712643678
4457,6002.51724137931
5653,6014.51724137931
6201,6164.459770114943
6369,6215.402298850575
9692,6219.402298850575
11732,6245.402298850575
