iteration,score
2,4029.6091954022986
3,4070.6091954022986
14,4164.494252873564
16,4485.3218390804595
36,4552.3218390804595
44,4593.264367816092
47,4942.091954022989
145,4948.091954022989
250,5125.977011494253
265,5126.977011494253
354,5268.919540229885
1201,5326.919540229885
1229,5414.919540229885
1256,5433.919540229885
1565,5521.862068965516
2095,5521.862068965516
2148,5527.862068965516
2166,5674.747126436781
2377,5757.747126436781
2877,5877.689655172413
3549,5983.6321839080465
3875,6017.574712643678
4077,6021.574712643678
4092,6037.574712643678
4156,6051.574712643678
4909,6103.51724137931
7796,6133.51724137931
7825,6179.51724137931
8120,6206.51724137931
8179,6274.459770114943
10047,6293.459770114943
14129,6302.459770114943
