iteration,score
1,3638.4367816091954
15,3836.3218390804595
17,3965.2068965517237
18,4176.091954022989
31,4180.034482758621
34,4358.919540229885
37,4462.862068965516
85,4477.862068965516
134,4482.747126436781
178,4527.747126436781
180,4570.689655172413
298,4700.6321839080465
325,4763.574712643678
361,4780.574712643678
418,4788.574712643678
534,4837.459770114943
599,4850.402298850575
608,4851.402298850575
1176,4950.3448275862065
4015,4954.3448275862065
4017,5057.3448275862065
9288,5075.3448275862065
9496,5101.3448275862065
16132,5145.3448275862065
26660,5155.287356321838
27095,5179.287356321838
27884,5242.229885057472
28800,5264.172413793103
