iteration,score
4,3165.3707865168544
5,3679.52808988764
34,3698.2471910112363
41,3777.606741573034
43,3983.685393258427
45,3994.044943820225
101,4058.4044943820227
103,4111.76404494382
126,4191.123595505618
192,4227.483146067416
220,4241.483146067416
361,4243.483146067416
387,4269.483146067416
1291,4274.483146067416
3606,4292.483146067416
4236,4343.842696629214
4258,4364.842696629214
4379,4373.842696629214
4382,4396.842696629214
14874,4396.842696629214
16230,4401.842696629214
16483,4402.842696629214
