iteration,score
2,3274.4157303370794
3,3510.4943820224717
8,3528.4943820224717
9,3850.573033707865
10,3857.9325842696626
11,4334.370786516854
18,4383.730337078652
22,4833.168539325843
24,5118.247191011236
38,5139.606741573034
40,5149.606741573034
46,5204.966292134832
50,5249.3258426966295
54,5265.3258426966295
72,5364.685393258427
89,5389.685393258427
105,5481.044943820225
109,5565.404494382023
141,5599.404494382023
148,5604.404494382023
187,5678.76404494382
467,5699.76404494382
488,5744.76404494382
566,5854.123595505618
593,5861.123595505618
835,5896.123595505618
911,5910.123595505618
1063,5960.483146067416
1093,6125.842696629214
1837,6187.202247191011
1879,6193.202247191011
2264,6215.202247191011
5690,6266.561797752809
7390,6266.561797752809
8137,6270.561797752809
12252,6271.561797752809
18226,6277.561797752809
21725,6330.561797752809
