iteration,score
5,3491.3707865168544
13,3732.4494382022467
24,3840.8089887640454
25,3931.168539325843
34,4120.247191011236
35,4153.606741573034
41,4413.685393258427
100,4498.404494382023
305,4585.76404494382
331,4694.483146067416
607,4730.842696629214
649,4870.202247191011
865,4872.202247191011
874,4904.561797752809
989,4973.921348314607
1108,4995.921348314607
1399,5011.2808988764045
2007,5046.2808988764045
2779,5049.2808988764045
3978,5058.2808988764045
7179,5062.2808988764045
