iteration,score
10,3515.8876404494376
11,3610.2471910112363
12,3642.9662921348317
18,3739.9662921348317
20,3807.685393258427
23,3872.044943820225
41,3877.044943820225
77,3880.4044943820227
79,3887.044943820225
86,4039.4044943820227
90,4045.4044943820227
107,4127.76404494382
113,4150.123595505618
181,4207.483146067416
205,4278.483146067416
209,4458.202247191011
212,4533.561797752809
224,4550.561797752809
243,4607.921348314607
263,4623.921348314607
286,4694.2808988764045
338,4712.2808988764045
466,4728.2808988764045
1013,4735.2808988764045
1058,4747.2808988764045
1231,4774.640449438202
1727,4795.640449438202
2040,4801.640449438202
2152,4852.640449438202
2597,4858.640449438202
