iteration,score
4,3141.089887640449
13,3185.4494382022467
16,3293.8089887640454
19,3447.168539325843
22,3460.52808988764
28,3483.52808988764
32,3486.8876404494376
33,3574.2471910112363
48,3692.9662921348317
53,3746.3258426966295
59,3778.3258426966295
65,3840.685393258427
123,3866.044943820225
315,4029.7640449438204
321,4105.123595505618
354,4116.123595505618
365,4176.483146067416
428,4186.483146067416
484,4225.842696629214
489,4364.202247191011
495,4366.202247191011
522,4445.561797752809
547,4496.561797752809
551,4523.561797752809
593,4549.561797752809
594,4667.921348314607
1116,4691.921348314607
1153,4718.921348314607
1208,4787.2808988764045
1748,4818.2808988764045
2546,4819.2808988764045
2817,4832.2808988764045
2985,4833.2808988764045
