iteration,score
0,3278.213483146067
2,3333.573033707865
4,3432.9325842696626
6,3826.3707865168544
10,3946.089887640449
16,4264.168539325843
18,4535.247191011236
21,4763.3258426966295
82,4768.685393258427
90,4878.404494382023
96,4926.404494382023
129,4993.404494382023
170,5030.76404494382
194,5099.123595505618
203,5100.123595505618
385,5100.123595505618
721,5239.483146067416
727,5434.202247191011
747,5491.202247191011
846,5511.561797752809
960,5591.921348314607
1030,5631.921348314607
1040,5639.921348314607
1142,5664.921348314607
1224,5743.2808988764045
1699,5829.640449438202
4258,5872.640449438202
