iteration,score
5,3146.651685393258
6,3265.730337078652
7,3454.4494382022467
11,3502.168539325843
12,3617.52808988764
28,3676.2471910112363
29,3681.606741573034
30,3698.2471910112363
61,3751.606741573034
107,3874.9662921348317
109,3939.3258426966295
117,3992.685393258427
134,4078.044943820225
153,4152.404494382023
315,4184.76404494382
363,4248.123595505618
476,4260.123595505618
629,4265.123595505618
2558,4267.123595505618
2688,4269.123595505618
3391,4273.123595505618
3393,4278.123595505618
3622,4301.123595505618
4865,4304.123595505618
