iteration,score
8,3416.011235955056
13,3418.3707865168544
17,3559.089887640449
18,3643.8089887640454
19,3904.8876404494376
31,4108.606741573034
33,4125.966292134832
41,4136.3258426966295
43,4139.3258426966295
44,4230.685393258427
55,4245.685393258427
76,4287.685393258427
83,4368.044943820225
136,4447.404494382023
155,4449.76404494382
435,4533.123595505618
581,4555.123595505618
582,4578.483146067416
605,4589.483146067416
643,4631.483146067416
714,4739.842696629214
801,4759.842696629214
1249,4817.842696629214
1536,4889.202247191011
2116,4909.202247191011
2253,4940.561797752809
2366,4943.561797752809
2373,4964.561797752809
2618,4986.561797752809
2888,5008.561797752809
3667,5047.921348314607
4052,5138.2808988764045
4349,5138.2808988764045
4589,5149.2808988764045
5697,5150.2808988764045
5805,5156.2808988764045
8156,5156.2808988764045
8164,5157.2808988764045
8341,5163.2808988764045
8382,5167.2808988764045
8431,5169.2808988764045
8541,5176.2808988764045
8561,5178.2808988764045
8659,5204.2808988764045
9472,5245.2808988764045
11525,5245.2808988764045
16238,5251.2808988764045
25105,5272.2808988764045
