iteration,score
6,3699.651685393258
10,3994.730337078652
21,4328.808988764045
30,4525.52808988764
43,4866.606741573034
148,4871.606741573034
156,4969.606741573034
175,4985.966292134832
187,5039.3258426966295
193,5225.044943820225
282,5251.404494382023
322,5253.404494382023
332,5413.123595505618
367,5518.483146067416
392,5563.842696629214
401,5567.842696629214
414,5579.842696629214
417,5623.202247191011
418,5656.202247191011
544,5760.561797752809
617,5764.561797752809
637,5782.561797752809
1111,5876.921348314607
1113,5895.921348314607
1309,5907.921348314607
1412,5975.2808988764045
1954,5981.2808988764045
3990,5999.2808988764045
4720,6011.2808988764045
11914,6015.2808988764045
14559,6018.2808988764045
19727,6023.2808988764045
