iteration,score
0,3487.089887640449
1,3783.168539325843
15,3798.52808988764
41,3859.2471910112363
45,3896.606741573034
46,3897.606741573034
51,4171.044943820225
68,4243.404494382023
70,4365.76404494382
72,4369.76404494382
74,4462.123595505618
79,4572.483146067416
88,4646.842696629214
136,4765.202247191011
152,4975.921348314607
169,4996.921348314607
195,4999.2808988764045
515,5016.2808988764045
595,5018.640449438202
620,5020.640449438202
661,5032.640449438202
702,5045.640449438202
1156,5045.640449438202
1186,5046.640449438202
1231,5052.640449438202
1496,5052.640449438202
1610,5055.640449438202
1825,5062.640449438202
9467,5069.640449438202
12888,5075.640449438202
15000,5103.640449438202
