iteration,score
0,3815.0
2,4153.0
171,4161.0
229,4265.0
294,4311.0
298,4521.0
300,4549.0
445,4646.0
468,4663.0
694,4664.0
711,4664.0
719,4679.0
742,4753.0
898,4759.0
950,4764.0
1022,4776.0
1079,4776.0
1086,4900.0
1091,4904.0
1097,4904.0
1104,4907.0
1152,4907.0
1200,4907.0
1336,4907.0
1366,4907.0
1400,4907.0
1420,4907.0
1433,4907.0
1449,4907.0
1464,4907.0
1540,4907.0
1642,4907.0
1761,4907.0
1762,4907.0
1818,4907.0
1827,4907.0
1940,4907.0
2019,4907.0
2065,4907.0
2067,4907.0
2117,4907.0
2171,4907.0
2174,4907.0
2181,4907.0
2220,4907.0
2231,4907.0
2293,4907.0
2362,4907.0
2396,4907.0
2405,4907.0
2406,4907.0
2447,4907.0
2476,4907.0
2486,4907.0
2504,4907.0
2518,4907.0
2673,4907.0
2718,4907.0
2751,4907.0
2756,4907.0
2798,4907.0
2965,4907.0
2977,4907.0
3004,4907.0
3022,4907.0
3119,4907.0
3125,4907.0
3126,4907.0
3127,4907.0
3128,4907.0
3141,4907.0
3191,4907.0
3209,4907.0
3265,4907.0
3338,4907.0
3344,4907.0
3370,4907.0
3391,4907.0
3458,4907.0
3489,4907.0
3519,4907.0
3558,4907.0
3559,4907.0
3625,4907.0
3692,4907.0
3712,4907.0
3720,4907.0
3765,4907.0
3782,4907.0
3953,4907.0
3962,4907.0
4076,4907.0
4181,4907.0
4204,4907.0
4309,4907.0
4315,4907.0
4321,4907.0
4330,4907.0
4415,4907.0
4729,4907.0
4766,4907.0
4811,4907.0
4826,4907.0
4947,4907.0
4981,4907.0
5026,4907.0
5038,4907.0
5054,4907.0
5073,4907.0
5101,4907.0
5129,4907.0
5148,4907.0
5195,4907.0
5286,4907.0
5322,4907.0
5334,4907.0
5347,4907.0
5348,4907.0
5457,4907.0
5481,4907.0
5509,4907.0
5563,4907.0
5605,4907.0
5660,4907.0
5665,4907.0
5681,4907.0
5752,4907.0
5753,4907.0
5762,4907.0
5894,4907.0
5976,4907.0
5987,4907.0
6001,4907.0
6021,4907.0
6035,4907.0
6079,4907.0
6156,4907.0
6218,4907.0
6357,4907.0
6381,4907.0
6404,4907.0
6471,4907.0
6592,4907.0
6615,4907.0
6639,4907.0
6829,4907.0
6858,4907.0
6900,4907.0
6912,4907.0
6943,4907.0
6955,4907.0
6992,4907.0
7023,4907.0
7060,4907.0
7131,4907.0
7132,4907.0
7134,4907.0
7150,4907.0
7181,4907.0
7191,4907.0
7280,4907.0
7313,4907.0
7483,4907.0
7547,4907.0
7610,4907.0
7661,4907.0
7668,4907.0
7671,4907.0
7813,4907.0
7815,4907.0
7838,4907.0
7877,4907.0
7979,4907.0
8065,4907.0
8087,4907.0
8097,4907.0
8106,4907.0
8299,4907.0
8374,4907.0
8479,4907.0
8484,4907.0
8508,4907.0
8518,4907.0
8526,4907.0
8571,4907.0
8731,4907.0
8779,4907.0
8810,4907.0
8824,4907.0
8831,4907.0
8867,4907.0
9021,4907.0
9140,4907.0
9339,4907.0
9379,4907.0
9412,4907.0
9469,4907.0
9477,4907.0
9487,4907.0
9519,4907.0
9554,4907.0
9613,4907.0
9629,4907.0
9633,4907.0
9787,4907.0
9844,4907.0
9952,4907.0
10043,4907.0
10056,4907.0
10089,4907.0
10100,4907.0
10102,4907.0
10143,4907.0
10175,4907.0
10214,4907.0
10278,4907.0
10286,4907.0
10292,4907.0
10320,4907.0
10339,4907.0
10361,4907.0
10384,4907.0
10391,4907.0
10395,4907.0
10397,4907.0
10408,4907.0
10492,4907.0
10511,4907.0
10530,4907.0
10583,4907.0
10608,4907.0
10616,4907.0
10713,4907.0
10791,4907.0
10876,4907.0
10898,4907.0
10907,4907.0
10944,4907.0
10953,4907.0
10973,4907.0
10989,4907.0
10990,4907.0
10999,4907.0
11006,4907.0
11059,4907.0
11067,4907.0
11069,4907.0
11100,4907.0
11137,4907.0
11153,4907.0
11190,4907.0
11225,4907.0
11288,4907.0
11392,4907.0
11415,4907.0
11475,4907.0
11570,4907.0
11574,4907.0
11581,4907.0
11590,4907.0
11602,4907.0
11611,4907.0
11623,4907.0
11693,4907.0
11703,4907.0
11763,4907.0
11773,4907.0
11867,4907.0
11915,4907.0
12021,4907.0
12030,4907.0
12040,4907.0
12075,4907.0
12191,4907.0
12272,4907.0
12284,4907.0
12455,4907.0
12519,4907.0
12593,4907.0
12656,4907.0
12664,4907.0
12694,4907.0
12798,4907.0
12852,4907.0
12883,4907.0
12896,4907.0
12962,4907.0
13001,4907.0
13030,4907.0
13099,4907.0
13125,4907.0
13184,4907.0
13266,4907.0
13267,4907.0
13300,4907.0
13315,4907.0
13342,4907.0
13372,4907.0
13394,4907.0
13398,4907.0
13404,4907.0
13418,4907.0
13423,4907.0
13446,4907.0
13481,4907.0
13539,4907.0
13544,4907.0
13660,4907.0
13686,4907.0
13688,4907.0
13737,4907.0
13809,4907.0
13845,4907.0
13977,4907.0
14034,4907.0
14056,4907.0
14104,4907.0
14133,4907.0
14152,4907.0
