iteration,score
2,3808.4942528735637
3,3866.379310344828
7,3902.3218390804595
35,3986.2068965517237
40,4068.1494252873554
43,4121.091954022989
65,4168.034482758621
94,4183.034482758621
129,4193.034482758621
133,4231.977011494253
138,4320.919540229885
400,4338.919540229885
959,4341.919540229885
1016,4415.862068965516
1058,4416.862068965516
1084,4423.862068965516
1086,4513.80459770115
1117,4516.80459770115
1187,4524.80459770115
1202,4526.80459770115
1344,4528.80459770115
1910,4531.80459770115
9065,4531.80459770115
10419,4535.80459770115
10422,4537.80459770115
10789,4539.80459770115
14510,4606.747126436781
14663,4619.747126436781
14836,4627.747126436781
14881,4728.689655172413
15003,4742.689655172413
15601,4752.689655172413
15613,4761.689655172413
15893,4761.689655172413
16148,4771.689655172413
16157,4775.689655172413
16252,4777.689655172413
18356,4778.689655172413
