train,stations
0,"[Amsterdam Centraal, Amsterdam Sloterdijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Amersfoort, Apeldoorn, Deventer, Zutphen]"
1,"[Heerenveen, Steenwijk, Zwolle, Amersfoort, Apeldoorn, Deventer]"
2,"[Nijmegen, Oss, s-Hertogenbosch, Tilburg, Breda, Tilburg, Breda]"
3,"[Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Beverwijk, Castricum, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum]"
4,"[Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Roermond, Weert, Eindhoven]"
5,"[Helmond, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal]"
6,"[Gouda, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag HS, Delft, Den Haag Laan v NOI, Leiden Centraal]"
7,"[Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Schiedam Centrum]"
8,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Breda, Tilburg, Breda, Etten-Leur, Breda, Tilburg]"
9,"[Den Helder, Alkmaar, Hoorn, Zaandam, Beverwijk, Haarlem]"
10,"[Enschede, Hengelo, Enschede, Hengelo, Almelo, Deventer, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren]"
11,"[Alkmaar, Castricum, Zaandam, Hoorn, Zaandam, Beverwijk]"
12,"[Zwolle, Deventer, Zutphen, Apeldoorn, Zutphen, Dieren, Zutphen, Deventer, Apeldoorn, Deventer]"
13,"[Hilversum, Almere Centrum, Amsterdam Amstel, Hilversum, Utrecht Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam]"
14,"[Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Den Haag HS, Delft, Den Haag HS, Delft, Den Haag Centraal, Gouda]"
15,"[Etten-Leur, Breda, Dordrecht, Roosendaal, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Gouda, Alphen a/d Rijn]"
score,4705.123595505618
connections missing,[['Assen': 'Zwolle']: ['Groningen': 'Assen']: ['Helmond': 'Venlo']: ['Leeuwarden': 'Heerenveen']: ['Leeuwarden': 'Groningen']: ['Roosendaal': 'Vlissingen']: ['Utrecht Centraal': 'Ede-Wageningen']: ['Zwolle': 'Almelo']]
