train,stations
0,"[]"
1,"[Hengelo, Enschede, Hengelo, Almelo, Deventer, Apeldoorn, Amersfoort, Zwolle]"
2,"[]"
3,"[]"
4,"[Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Centraal, Gouda, Den Haag Laan v NOI]"
5,"[]"
6,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Rotterdam Alexander]"
7,"[]"
8,"[]"
9,"[]"
10,"[Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Delft, Schiedam Centrum, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander]"
11,"[]"
12,"[]"
score,4384.0
connections missing,[['Amsterdam Amstel': 'Hilversum']: ['Arnhem Centraal': 'Ede-Wageningen']: ['Arnhem Centraal': 'Dieren']: ['Assen': 'Zwolle']: ['Groningen': 'Assen']: ['Heerenveen': 'Steenwijk']: ['Hilversum': 'Almere Centrum']: ['Leeuwarden': 'Heerenveen']: ['Leeuwarden': 'Groningen']: ['Nijmegen': 'Arnhem Centraal']: ['Roosendaal': 'Vlissingen']: ['Sittard': 'Heerlen']: ['Steenwijk': 'Zwolle']: ['Zaandam': 'Hoorn']: ['Zutphen': 'Dieren']: ['Zwolle': 'Almelo']]
