iteration,score
3,3400.091954022989
10,3420.091954022989
11,3505.0344827586214
13,3521.0344827586214
61,3603.977011494253
172,3801.689655172413
179,3809.574712643678
185,3928.51724137931
234,3988.4597701149432
235,4165.402298850575
272,4207.3448275862065
507,4234.3448275862065
725,4319.287356321838
3483,4350.287356321838
4486,4350.287356321838
7816,4380.172413793103
8295,4393.172413793103
10687,4393.172413793103
12037,4407.172413793103
18405,4407.172413793103
21500,4407.172413793103
24671,4407.172413793103
28215,4437.172413793103
28362,4479.114942528737
28363,4583.114942528737
28383,4600.057471264368
29882,4626.057471264368
