iteration,score
5,3604.666666666666
6,3774.4942528735637
12,4051.264367816092
17,4084.2068965517237
20,4126.149425287355
21,4272.034482758621
28,4320.977011494253
29,4355.919540229885
30,4418.034482758621
34,4740.862068965516
35,4827.80459770115
43,4830.80459770115
82,4831.80459770115
102,4834.80459770115
216,4936.747126436781
244,4938.747126436781
518,4942.747126436781
1350,4952.747126436781
3401,4952.747126436781
4133,4956.747126436781
4480,5034.689655172413
4676,5037.689655172413
9729,5039.689655172413
11815,5048.689655172413
25781,5049.689655172413
26429,5050.689655172413
