iteration,score
5,3194.8876404494376
9,3420.2471910112363
17,3532.606741573034
19,3875.4044943820227
20,4011.7640449438204
23,4169.123595505618
129,4228.483146067416
140,4240.483146067416
143,4324.842696629214
180,4327.842696629214
352,4361.202247191011
451,4364.202247191011
657,4364.202247191011
705,4385.202247191011
2042,4478.921348314607
2097,4561.2808988764045
2138,4636.2808988764045
2492,4636.2808988764045
2751,4636.2808988764045
3108,4636.2808988764045
3346,4636.2808988764045
3929,4668.640449438202
4094,4668.640449438202
4183,4717.0
4557,4741.0
4894,4750.0
5894,4761.0
15088,4761.0
27399,4768.0
