iteration,score
0,3443.3707865168544
12,3480.4494382022467
19,3574.8089887640454
82,3658.52808988764
138,3714.8876404494376
622,3738.8876404494376
806,3789.2471910112363
6218,3800.2471910112363
16093,3800.2471910112363
16182,3822.2471910112363
16282,3983.9662921348317
16549,3990.9662921348317
16601,4068.3258426966295
16885,4070.3258426966295
17808,4073.3258426966295
17956,4100.3258426966295
23445,4100.3258426966295
23516,4150.685393258427
23608,4151.685393258427
24113,4170.685393258427
24700,4170.685393258427
24973,4172.685393258427
25112,4176.685393258427
25202,4177.685393258427
25738,4187.685393258427
25773,4210.685393258427
25806,4213.685393258427
28733,4216.685393258427
28879,4225.685393258427
30749,4226.685393258427
38971,4228.685393258427
41813,4231.685393258427
44841,4233.685393258427
48307,4233.685393258427
48708,4241.685393258427
57454,4243.685393258427
57867,4243.685393258427
64224,4243.685393258427
80744,4243.685393258427
98373,4243.685393258427
116247,4243.685393258427
133460,4243.685393258427
188445,4243.685393258427
209506,4243.685393258427
218755,4247.685393258427
294714,4247.685393258427
352136,4247.685393258427
499897,4247.685393258427
