iteration,score
11,3309.4367816091954
17,3328.3218390804595
18,3525.1494252873554
21,3651.0344827586214
48,3674.977011494253
62,3819.8620689655163
178,3888.8045977011498
203,3970.7471264367814
217,3990.689655172413
296,3995.689655172413
397,4001.689655172413
510,4075.6321839080465
1877,4100.6321839080465
2544,4114.574712643678
2551,4124.574712643678
3497,4136.574712643678
5294,4138.574712643678
5913,4202.51724137931
5990,4300.459770114943
6056,4320.459770114943
6171,4346.459770114943
6239,4346.459770114943
6597,4357.459770114943
8693,4366.459770114943
10381,4374.459770114943
10757,4379.459770114943
10763,4458.402298850575
11056,4459.402298850575
11630,4467.402298850575
12195,4485.402298850575
12950,4494.402298850575
16189,4504.402298850575
16325,4531.51724137931
26227,4534.51724137931
