train,stations
0,"[Tilburg, Breda, Etten-Leur, Breda, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag Centraal, Gouda, Rotterdam Alexander, Gouda, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum]"
1,"[Weert, Eindhoven, s-Hertogenbosch, Tilburg, Eindhoven, Weert]"
2,"[Alkmaar, Castricum, Beverwijk, Zaandam, Hoorn, Alkmaar, Hoorn]"
3,"[Den Haag HS, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Schiphol Airport, Utrecht Centraal, Gouda, Rotterdam Alexander, Rotterdam Centraal]"
4,"[Leiden Centraal, Den Haag HS, Delft, Den Haag Centraal, Leiden Centraal, Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander]"
5,"[Utrecht Centraal, Amersfoort, Apeldoorn, Deventer, Apeldoorn, Zutphen, Deventer, Apeldoorn, Deventer, Almelo, Hengelo, Enschede, Hengelo, Enschede]"
6,"[Zwolle, Almelo, Hengelo, Enschede, Hengelo, Almelo, Deventer, Zwolle]"
7,"[Zutphen, Dieren, Arnhem Centraal, Dieren, Zutphen, Dieren, Zutphen, Dieren]"
8,"[Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht]"
9,"[Utrecht Centraal, Hilversum, Almere Centrum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Castricum]"
10,"[Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam]"
11,"[Weert, Eindhoven, Weert, Roermond, Weert, Eindhoven, Helmond, Eindhoven, Helmond, Eindhoven, Helmond]"
score,4184.264367816092
connections missing,[['Alkmaar': 'Den Helder']: ['Almere Centrum': 'Lelystad Centrum']: ['Amsterdam Amstel': 'Hilversum']: ['Assen': 'Zwolle']: ['Delft': 'Den Haag Laan v NOI']: ['Den Haag Laan v NOI': 'Leiden Centraal']: ['Den Haag Laan v NOI': 'Gouda']: ['Etten-Leur': 'Roosendaal']: ['Heemstede-Aerdenhout': 'Haarlem']: ['Heerenveen': 'Steenwijk']: ['Leeuwarden': 'Heerenveen']: ['Leiden Centraal': 'Heemstede-Aerdenhout']: ['Maastricht': 'Sittard']: ['Oss': 'Nijmegen']: ['Roosendaal': 'Vlissingen']: ['Sittard': 'Heerlen']: ['Utrecht Centraal': 'Amsterdam Amstel']: ['Utrecht Centraal': 'Ede-Wageningen']: ['Utrecht Centraal': 'Alphen a/d Rijn']: ['Utrecht Centraal': 's-Hertogenbosch']: ['Zwolle': 'Amersfoort']: ['s-Hertogenbosch': 'Oss']]
