iteration,score
0,3773.091954022989
43,3787.977011494253
45,3815.977011494253
59,3901.8045977011498
94,3937.7471264367814
95,3999.7471264367814
100,4003.7471264367814
135,4003.7471264367814
141,4064.689655172413
153,4138.689655172413
184,4156.6321839080465
245,4228.574712643678
319,4282.51724137931
343,4306.51724137931
409,4317.51724137931
411,4427.459770114943
507,4447.459770114943
520,4479.402298850575
528,4614.3448275862065
532,4807.287356321838
540,4833.287356321838
584,4937.229885057472
768,4953.229885057472
2252,5012.172413793103
6548,5052.172413793103
6576,5064.172413793103
6592,5105.172413793103
6853,5130.114942528737
7162,5134.114942528737
8135,5137.114942528737
8175,5144.114942528737
8456,5216.114942528737
23192,5245.114942528737
