iteration,score
90,3746.8089887640454
93,3886.8876404494376
100,3900.606741573034
124,3992.3258426966295
140,4069.685393258427
147,4085.044943820225
170,4091.044943820225
231,4093.044943820225
345,4119.044943820225
610,4136.404494382023
632,4197.76404494382
693,4232.76404494382
698,4239.76404494382
734,4254.76404494382
748,4262.76404494382
751,4363.123595505618
772,4373.123595505618
822,4385.123595505618
1223,4388.123595505618
1300,4421.123595505618
1327,4496.483146067416
2281,4541.842696629214
2356,4542.842696629214
2397,4547.842696629214
2476,4552.842696629214
2514,4558.842696629214
4235,4559.842696629214
7048,4561.842696629214
9362,4564.842696629214
9577,4566.842696629214
