iteration,score
2,3334.8539325842703
3,3479.9325842696626
4,3730.011235955056
8,3885.730337078652
96,3926.089887640449
285,4030.4494382022467
388,4049.4494382022467
1247,4106.808988764045
3291,4151.168539325843
3390,4178.168539325843
3528,4198.168539325843
3539,4220.168539325843
3626,4351.52808988764
3737,4450.887640449438
3848,4463.887640449438
3886,4466.887640449438
4085,4476.887640449438
4088,4477.887640449438
4784,4479.887640449438
5188,4585.247191011236
5804,4588.247191011236
6820,4588.247191011236
7650,4588.247191011236
8816,4588.247191011236
11078,4590.247191011236
11311,4590.247191011236
16047,4590.247191011236
16750,4590.247191011236
16767,4590.247191011236
16780,4590.247191011236
17694,4592.247191011236
18086,4618.247191011236
18126,4622.247191011236
20200,4719.606741573034
21240,4723.606741573034
22758,4723.606741573034
24048,4723.606741573034
25516,4723.606741573034
25848,4723.606741573034
25925,4723.606741573034
28130,4723.606741573034
28391,4724.606741573034
29475,4724.606741573034
