iteration,score
0,3329.775280898876
2,3336.8539325842703
8,3453.573033707865
18,3471.573033707865
32,3912.011235955056
201,3994.3707865168544
341,4008.3707865168544
379,4067.730337078652
382,4193.089887640449
429,4198.089887640449
1329,4198.089887640449
1563,4204.089887640449
1583,4292.449438202247
1777,4298.449438202247
2718,4299.449438202247
40976,4299.449438202247
65379,4299.449438202247
71461,4299.449438202247
86080,4299.449438202247
98100,4299.449438202247
166745,4299.449438202247
218377,4299.449438202247
229713,4299.449438202247
264864,4299.449438202247
446079,4299.449438202247
