iteration,score
1,3847.651685393258
12,3951.011235955056
14,4045.3707865168544
27,4246.168539325843
28,4353.52808988764
30,4380.52808988764
32,4386.887640449438
57,4388.887640449438
58,4439.247191011236
77,4556.606741573034
83,4559.606741573034
99,4609.606741573034
141,4623.606741573034
150,4755.3258426966295
237,4758.044943820225
271,4813.404494382023
320,4858.404494382023
391,4952.76404494382
396,4982.76404494382
422,5019.123595505618
444,5105.483146067416
603,5296.202247191011
955,5310.202247191011
1013,5312.202247191011
3585,5324.202247191011
4922,5324.202247191011
5130,5336.202247191011
6927,5342.202247191011
7784,5343.202247191011
7801,5366.202247191011
7809,5432.202247191011
7878,5454.202247191011
7932,5503.561797752809
8402,5528.561797752809
8669,5559.561797752809
14227,5588.921348314607
