iteration,score
0,4419.0
14,4702.0
43,4763.0
64,4790.0
100,4831.0
101,4885.0
127,4969.0
171,4986.0
197,5100.0
320,5178.0
335,5217.0
367,5229.0
370,5234.0
758,5241.0
4449,5243.0
7574,5245.0
10209,5247.0
10556,5247.0
20385,5249.0
22661,5249.0
22741,5252.0
23069,5268.0
