iteration,score
0,3104.775280898876
2,3278.4943820224717
3,3420.213483146067
6,3424.213483146067
7,3513.9325842696626
12,3526.292134831461
18,3540.292134831461
22,3576.651685393258
29,3615.011235955056
40,3700.3707865168544
45,3721.3707865168544
99,3730.3707865168544
104,3856.730337078652
147,3887.730337078652
150,3979.089887640449
157,4056.4494382022467
178,4131.808988764045
303,4137.808988764045
403,4250.168539325843
432,4254.168539325843
1520,4257.168539325843
2105,4257.168539325843
2112,4276.168539325843
2175,4278.168539325843
2200,4282.168539325843
2279,4284.168539325843
