iteration,score
0,3224.8539325842703
2,3292.213483146067
4,3372.9325842696626
6,3425.292134831461
9,3579.011235955056
10,3635.3707865168544
11,3820.089887640449
16,3968.8089887640454
24,4110.52808988764
30,4162.887640449438
39,4230.247191011236
41,4271.606741573034
119,4351.966292134832
145,4440.685393258427
188,4446.685393258427
195,4449.685393258427
196,4537.044943820225
197,4710.76404494382
198,4713.76404494382
200,4716.76404494382
209,4777.123595505618
235,4854.483146067416
256,4881.483146067416
392,4955.842696629214
436,4965.842696629214
503,4992.842696629214
524,5014.842696629214
583,5063.202247191011
593,5164.561797752809
676,5174.561797752809
1261,5178.561797752809
2758,5183.561797752809
3188,5189.561797752809
4137,5198.561797752809
4171,5200.561797752809
5786,5201.561797752809
6024,5204.561797752809
6035,5232.561797752809
6116,5321.921348314607
14949,5321.921348314607
15560,5322.921348314607
25475,5324.921348314607
