iteration,score
4,3306.775280898876
7,3329.134831460674
8,3544.8539325842703
10,3702.573033707865
12,3719.9325842696626
13,3846.651685393258
18,3963.011235955056
20,4056.3707865168544
27,4133.730337078652
35,4270.089887640449
37,4322.449438202247
39,4601.52808988764
40,4604.52808988764
41,4678.887640449438
44,4782.247191011236
46,4854.606741573034
47,4854.606741573034
59,5073.3258426966295
73,5089.3258426966295
93,5143.685393258427
97,5195.685393258427
115,5273.044943820225
116,5332.404494382023
127,5356.404494382023
156,5448.76404494382
244,5450.76404494382
250,5472.76404494382
251,5595.123595505618
271,5633.483146067416
272,5661.483146067416
308,5663.483146067416
342,5676.483146067416
368,5692.483146067416
372,5709.483146067416
422,5710.483146067416
557,5786.842696629214
576,5794.842696629214
663,5891.202247191011
756,5896.202247191011
5144,5899.202247191011
5738,5901.202247191011
6390,5901.202247191011
6566,5908.202247191011
7069,5908.202247191011
10647,5911.202247191011
11130,5911.202247191011
12123,5914.202247191011
15979,5917.202247191011
22567,5917.202247191011
