iteration,score
2,3184.52808988764
8,3445.2471910112363
19,3708.3258426966295
42,3712.3258426966295
52,3904.044943820225
54,3978.7640449438204
187,4046.123595505618
188,4072.483146067416
495,4081.483146067416
549,4114.842696629214
551,4139.202247191011
556,4143.202247191011
566,4222.561797752809
579,4236.561797752809
587,4242.561797752809
590,4333.921348314607
609,4333.921348314607
617,4366.921348314607
630,4381.921348314607
738,4385.921348314607
765,4400.921348314607
824,4503.2808988764045
919,4503.2808988764045
