iteration,score
1,3604.4494382022467
3,3606.8089887640454
4,3743.52808988764
9,3910.2471910112363
10,4071.9662921348317
31,4178.3258426966295
34,4254.685393258427
59,4287.044943820225
92,4368.404494382023
94,4368.76404494382
102,4417.123595505618
122,4426.123595505618
125,4519.483146067416
127,4533.483146067416
132,4571.842696629214
153,4634.202247191011
162,4640.202247191011
185,4642.202247191011
353,4692.561797752809
371,4703.561797752809
462,4721.561797752809
469,4788.921348314607
477,4798.921348314607
571,4802.921348314607
607,4803.921348314607
705,4805.921348314607
715,4805.921348314607
816,4815.921348314607
927,4821.921348314607
1019,4833.921348314607
1084,4834.921348314607
1118,4847.921348314607
1163,4864.921348314607
1276,4880.921348314607
1306,4883.921348314607
1318,4965.2808988764045
1413,4966.2808988764045
1481,4978.2808988764045
1493,4979.2808988764045
1520,4986.2808988764045
3098,4989.2808988764045
3101,5002.2808988764045
3291,5055.640449438202
5792,5061.640449438202
7966,5072.640449438202
