iteration,score
0,3716.4943820224717
5,4101.932584269663
7,4109.932584269663
11,4266.651685393258
17,4289.651685393258
20,4329.011235955056
21,4339.370786516854
24,4376.370786516854
30,4484.730337078652
32,4542.089887640449
36,4579.089887640449
38,4790.808988764045
53,4795.808988764045
64,4800.808988764045
81,4890.168539325843
90,4988.52808988764
106,5100.887640449438
115,5105.887640449438
132,5115.887640449438
155,5122.887640449438
195,5128.887640449438
211,5214.247191011236
664,5219.247191011236
992,5221.247191011236
2790,5230.247191011236
3846,5231.247191011236
4383,5238.247191011236
