iteration,score
4,3593.4157303370794
11,3671.775280898876
16,3856.4943820224717
18,3860.4943820224717
25,3943.8539325842703
26,4297.292134831461
52,4301.292134831461
81,4340.651685393258
83,4395.011235955056
87,4539.370786516854
98,4576.730337078652
100,4585.730337078652
101,4657.089887640449
102,4756.449438202247
106,4771.449438202247
110,4786.449438202247
113,4988.168539325843
120,5002.168539325843
123,5010.168539325843
130,5028.168539325843
267,5086.52808988764
347,5213.887640449438
3067,5216.887640449438
11719,5217.887640449438
16590,5217.887640449438
