iteration,score
4,3671.573033707865
5,3729.9325842696626
6,3953.651685393258
7,3976.011235955056
12,4053.3707865168544
22,4320.449438202247
29,4375.808988764045
48,4381.168539325843
55,4470.52808988764
64,4474.52808988764
527,4512.887640449438
623,4552.247191011236
667,4571.247191011236
694,4582.606741573034
742,4593.606741573034
749,4687.966292134832
799,4703.966292134832
809,4703.966292134832
873,4712.966292134832
877,4716.966292134832
1437,4721.966292134832
1897,4721.966292134832
1940,4806.3258426966295
2091,4807.3258426966295
3115,4812.3258426966295
4709,4814.3258426966295
4884,4814.3258426966295
5672,4814.3258426966295
6455,4822.3258426966295
6851,4826.3258426966295
7316,4833.3258426966295
7377,4846.3258426966295
7379,4853.3258426966295
