iteration,score
9,3856.011235955056
10,4025.730337078652
12,4103.089887640449
18,4239.808988764045
30,4335.168539325843
33,4633.247191011236
41,4634.247191011236
43,4685.606741573034
55,4776.966292134832
137,4810.3258426966295
144,4912.685393258427
150,5000.044943820225
200,5090.404494382023
233,5094.404494382023
302,5181.76404494382
324,5182.76404494382
428,5201.76404494382
472,5205.76404494382
578,5209.76404494382
790,5213.76404494382
793,5342.123595505618
804,5414.483146067416
821,5529.842696629214
876,5641.202247191011
901,5670.202247191011
1214,5675.202247191011
1835,5680.202247191011
2324,5686.202247191011
5627,5697.202247191011
6783,5697.202247191011
8887,5708.202247191011
9037,5767.561797752809
9236,5768.561797752809
10017,5770.561797752809
10509,5772.561797752809
10939,5774.561797752809
11100,5775.561797752809
11278,5775.561797752809
12838,5775.561797752809
13914,5785.561797752809
13936,5788.561797752809
14494,5788.561797752809
19335,5789.561797752809
20775,5789.561797752809
23085,5791.561797752809
24898,5791.561797752809
25932,5795.561797752809
29953,5796.561797752809
32520,5796.561797752809
33800,5796.561797752809
34402,5797.561797752809
39456,5800.561797752809
40557,5804.561797752809
40900,5810.561797752809
41509,5811.561797752809
41883,5818.561797752809
43341,5820.561797752809
