iteration,score
3,3564.8539325842703
5,3690.573033707865
7,3862.651685393258
9,4128.730337078652
34,4206.089887640449
43,4261.449438202247
61,4314.808988764045
1077,4318.808988764045
1301,4338.808988764045
1517,4391.168539325843
1580,4417.52808988764
2421,4482.887640449438
2609,4490.887640449438
2662,4515.887640449438
2869,4621.247191011236
2930,4711.606741573034
4371,4713.606741573034
6215,4717.606741573034
6715,4719.606741573034
6769,4724.606741573034
7578,4804.966292134832
8647,4812.966292134832
9607,4816.966292134832
13030,4817.966292134832
