iteration,score
11,3488.0344827586214
15,3742.7471264367814
62,3767.6321839080465
81,3784.6321839080465
92,3825.6321839080465
420,3827.574712643678
438,3859.574712643678
487,3861.574712643678
655,3862.574712643678
681,3867.574712643678
697,3880.574712643678
741,3917.574712643678
767,3960.51724137931
789,3961.51724137931
793,3983.51724137931
2841,3984.51724137931
2847,3997.51724137931
2914,4004.51724137931
3264,4022.51724137931
3424,4100.459770114943
3513,4100.459770114943
3573,4100.459770114943
3665,4102.459770114943
4652,4108.459770114943
4919,4108.459770114943
27463,4108.459770114943
